tconst	averageRating	numVotes
tt0002423	6.7	1105
tt0002429	6.2	188
tt0002431	5.2	15
tt0002434	9.0	14
tt0002437	9.0	14
tt0002440	4.1	35
tt0002441	5.6	38
tt0002443	4.7	23
tt0002445	6.1	516
tt0002449	6.4	74
tt0002451	8.5	25
tt0002452	6.3	283
tt0002461	5.7	347
tt0002465	5.3	89
tt0002466	5.4	13
tt0002473	6.5	105
tt0002475	6.1	138
tt0002477	6.2	16
tt0002478	5.7	97
tt0002484	5.8	60
tt0002497	5.7	158
tt0002500	5.9	34
tt0002501	4.2	54
tt0002504	4.8	70
tt0002505	4.9	23
tt0002506	5.2	43
tt0002512	6.2	438
tt0002514	4.9	21
tt0002515	5.3	25
tt0002521	5.2	52
tt0002523	5.7	115
tt0002528	5.0	77
tt0002529	4.6	21
tt0002531	6.3	29
tt0002532	5.9	96
tt0002533	4.8	90
tt0002535	4.6	58
tt0002536	5.5	67
tt0002537	6.2	11
tt0002538	7.1	23
tt0002540	7.0	11
tt0002542	5.7	32
tt0002544	5.9	269
tt0002545	7.4	18
tt0002546	7.7	32
tt0002550	5.2	62
tt0002553	6.4	1041
tt0002555	4.5	53
tt0002556	5.6	37
tt0002562	5.1	29
tt0002569	5.3	279
tt0002574	5.8	43
tt0002576	4.8	65
tt0002582	9.1	20
tt0002586	5.4	39
tt0002588	6.0	61
tt0002592	6.6	35
tt0002593	6.0	15
tt0002601	4.6	94
tt0002603	4.9	63
tt0002605	5.4	51
tt0002610	4.8	163
tt0002619	7.4	15
tt0002621	5.1	99
tt0002628	5.3	136
tt0002637	7.0	22
tt0002639	6.2	222
tt0002642	5.6	13
tt0002646	6.5	522
tt0002647	6.5	21
tt0002656	5.3	55
tt0002658	4.2	82
tt0002659	5.3	880
tt0002663	6.0	436
tt0002669	6.7	44
tt0002677	4.3	18
tt0002678	5.9	22
tt0002687	7.8	13
tt0002702	5.1	60
tt0002718	3.7	49
tt0002719	5.3	155
tt0002736	6.1	29
tt0002739	2.7	14
tt0002745	4.0	40
tt0002753	5.3	26
tt0002755	4.5	50
tt0002758	5.8	26
tt0002759	6.4	43
tt0002761	4.4	42
tt0002767	5.6	75
tt0002784	5.2	57
tt0002785	5.5	12
tt0002795	6.0	644
tt0002796	5.6	21
tt0002797	5.2	21
tt0002801	5.7	35
tt0002813	5.1	502
tt0002815	4.1	33
tt0002816	6.0	133
tt0002820	6.2	21
tt0002822	4.0	59
tt0002829	5.0	33
tt0002832	7.1	28
tt0002844	6.9	2686
tt0002847	5.4	38
tt0002848	4.6	44
tt0002850	6.2	40
tt0002851	5.4	465
tt0002853	4.6	61
tt0002863	6.3	71
tt0002867	5.4	147
tt0002885	5.9	117
tt0002893	6.0	18
tt0002894	7.2	19
tt0002897	5.9	71
tt0002898	7.0	195
tt0002902	4.8	41
tt0002910	6.0	100
tt0002917	5.6	52
tt0002919	4.9	103
tt0002921	4.2	28
tt0002922	4.9	87
tt0002954	5.4	20
tt0002956	4.9	81
tt0002968	6.4	15
tt0002973	5.8	30
tt0002983	6.0	586
tt0002985	6.1	388
tt0002990	5.6	192
tt0002996	3.6	38
tt0002999	5.4	42
tt0003001	5.5	36
tt0003002	5.6	31
tt0003006	5.7	32
tt0003014	7.0	1567
tt0003015	4.6	80
tt0003016	5.6	127
tt0003022	5.7	124
tt0003035	6.4	20
tt0003037	6.9	1826
tt0003044	5.5	20
tt0003046	6.7	58
tt0003054	5.7	46
tt0003059	5.6	47
tt0003065	5.5	90
tt0003073	5.3	88
tt0003075	5.9	53
tt0003078	7.4	36
tt0003083	5.0	27
tt0003091	5.9	35
tt0003093	6.2	23
tt0003102	6.1	176
tt0003104	5.7	361
tt0003106	5.3	150
tt0003112	6.5	28
tt0003119	5.6	20
tt0003131	6.6	206
tt0003132	7.6	7
tt0003133	5.6	25
tt0003138	2.1	17
tt0003156	6.6	22
tt0003158	6.4	23
tt0003159	5.7	64
tt0003164	4.8	7
tt0003165	6.9	1455
tt0003167	5.7	312
tt0003170	6.4	902
tt0003177	4.9	177
tt0003206	6.6	15
tt0003207	5.1	18
tt0003208	4.3	15
tt0003212	5.0	35
tt0003214	6.1	362
tt0003215	7.1	19
tt0003226	5.2	18
tt0003228	5.5	21
tt0003235	5.1	41
tt0003238	5.2	158
tt0003241	5.0	24
tt0003242	8.4	19
tt0003249	6.3	29
tt0003265	4.7	116
tt0003278	7.1	23
tt0003288	6.4	31
tt0003301	5.9	55
tt0003309	4.3	37
tt0003310	5.3	80
tt0003311	5.9	476
tt0003316	6.6	24
tt0003317	7.7	18
tt0003323	6.8	41
tt0003324	6.4	31
tt0003330	6.2	140
tt0003337	5.6	63
tt0003345	6.2	25
tt0003351	4.4	18
tt0003355	5.5	31
tt0003360	5.4	115
tt0003362	5.8	33
tt0003365	5.4	28
tt0003370	6.0	64
tt0003379	3.4	19
tt0003386	7.6	20
tt0003388	4.6	15
tt0003399	5.0	337
tt0003401	5.1	40
tt0003417	5.1	75
tt0003419	6.4	2646
tt0003424	7.4	2568
tt0003427	6.0	54
tt0003431	5.8	17
tt0003436	5.5	115
tt0003438	5.7	37
tt0003441	6.0	20
tt0003442	5.2	33
tt0003451	5.7	24
tt0003454	6.2	19
tt0003456	7.2	14
tt0003460	6.3	77
tt0003468	4.9	46
tt0003471	6.0	786
tt0003489	6.1	668
tt0003497	5.6	38
tt0003499	7.2	31
tt0003500	6.8	13
tt0003502	5.1	43
tt0003508	5.8	22
tt0003512	5.0	211
tt0003516	5.1	69
tt0003520	5.0	16
tt0003526	6.0	61
tt0003536	4.8	19
tt0003540	5.8	60
tt0003545	5.2	31
tt0003552	6.3	18
tt0003565	6.4	56
tt0003578	7.0	21
tt0003582	4.9	16
tt0003584	6.7	29
tt0003585	7.0	28
tt0003587	5.3	41
tt0003588	5.5	34
tt0003589	6.1	49
tt0003590	6.4	15
tt0003591	4.8	25
tt0003595	4.1	30
tt0003596	6.1	75
tt0003598	4.6	21
tt0003599	6.4	28
tt0003600	6.4	23
tt0003605	6.0	19
tt0003608	4.0	15
tt0003609	5.4	18
tt0003615	5.7	152
tt0003616	5.5	25
tt0003617	3.3	23
tt0003618	7.3	37
tt0003625	5.2	29
tt0003630	4.5	35
tt0003632	6.1	22
tt0003637	6.2	528
tt0003638	7.3	20
tt0003641	5.4	39
tt0003643	6.4	1557
tt0003651	7.0	16
tt0003657	6.5	284
tt0003662	6.1	970
tt0003665	6.2	107
tt0003668	5.7	28
tt0003670	6.5	39
tt0003675	6.5	24
tt0003679	5.4	1872
tt0003686	6.2	19
tt0003692	6.7	19
tt0003698	6.3	60
tt0003699	5.4	43
tt0003724	5.4	45
tt0003731	4.7	26
tt0003733	4.7	1364
tt0003734	5.4	308
tt0003735	5.3	40
tt0003740	7.1	4264
tt0003743	5.1	54
tt0003748	8.0	21
tt0003750	5.6	30
tt0003751	5.3	52
tt0003758	5.7	1616
tt0003760	5.6	1219
tt0003768	3.6	22
tt0003772	6.1	1134
tt0003777	4.9	41
tt0003784	5.3	39
tt0003803	6.3	55
tt0003805	5.3	1540
tt0003812	8.8	15
tt0003813	5.0	98
tt0003816	6.4	51
tt0003817	2.7	24
tt0003819	7.6	22
tt0003823	6.9	53
tt0003828	5.9	38
tt0003838	5.8	47
tt0003839	6.5	433
tt0003854	3.7	31
tt0003855	6.5	112
tt0003860	5.0	112
tt0003863	5.9	1247
tt0003869	4.9	30
tt0003870	5.6	19
tt0003871	5.2	22
tt0003876	5.9	112
tt0003883	7.2	503
tt0003884	6.3	130
tt0003886	6.3	35
tt0003890	5.8	59
tt0003897	6.1	110
tt0003923	5.2	1272
tt0003930	6.8	1541
tt0003932	6.3	18
tt0003934	5.4	1171
tt0003942	5.4	26
tt0003943	5.0	101
tt0003948	5.1	40
tt0003949	5.3	221
tt0003952	6.7	1307
tt0003957	6.6	17
tt0003960	6.2	35
tt0003961	5.6	1830
tt0003965	6.6	25
tt0003969	5.2	274
tt0003972	4.5	31
tt0003973	5.8	338
tt0003978	4.3	19
tt0003980	6.1	30
tt0003982	5.0	29
tt0003996	6.2	24
tt0003998	5.3	59
tt0004002	6.3	48
tt0004007	5.5	1014
tt0004008	7.1	3911
tt0004011	5.5	1082
tt0004013	4.7	52
tt0004016	4.6	14
tt0004022	6.3	77
tt0004026	6.7	1316
tt0004027	5.9	34
tt0004028	4.2	36
tt0004030	8.8	22
tt0004039	5.5	149
tt0004047	6.8	16
tt0004052	6.8	127
tt0004057	6.3	23
tt0004060	5.1	128
tt0004064	5.1	32
tt0004065	5.6	78
tt0004066	6.8	748
tt0004091	4.9	1308
tt0004099	5.3	571
tt0004100	5.9	1232
tt0004101	5.9	1489
tt0004102	5.3	1146
tt0004108	6.2	1062
tt0004121	5.6	185
tt0004125	3.0	21
tt0004134	6.4	818
tt0004146	8.4	23
tt0004150	5.8	589
tt0004154	6.4	15
tt0004155	7.0	17
tt0004164	3.8	63
tt0004167	7.7	25
tt0004168	5.6	23
tt0004179	4.9	58
tt0004181	6.2	1525
tt0004182	6.9	73
tt0004189	5.7	3546
tt0004193	4.9	57
tt0004194	5.7	1585
tt0004196	5.7	58
tt0004199	3.9	33
tt0004205	6.1	25
tt0004207	5.2	28
tt0004208	5.5	33
tt0004209	6.7	175
tt0004210	5.6	1741
tt0004212	5.6	244
tt0004219	4.8	15
tt0004223	6.3	81
tt0004229	8.2	12
tt0004235	5.4	42
tt0004238	5.4	21
tt0004243	5.0	78
tt0004248	5.3	14
tt0004249	4.2	25
tt0004253	6.4	19
tt0004257	5.8	22
tt0004260	8.8	19
tt0004268	5.0	41
tt0004272	6.8	29
tt0004277	5.6	1106
tt0004279	5.7	490
tt0004280	5.4	1129
tt0004282	5.6	1487
tt0004284	5.6	2144
tt0004286	5.2	375
tt0004288	5.5	2485
tt0004291	6.6	18
tt0004294	6.7	28
tt0004295	8.1	43
tt0004306	7.8	18
tt0004307	5.6	31
tt0004311	5.9	1629
tt0004313	5.8	29
tt0004314	5.4	23
tt0004316	5.9	32
tt0004319	4.7	56
tt0004323	5.7	18
tt0004325	5.9	40
tt0004328	5.3	48
tt0004336	5.8	46
tt0004337	8.0	16
tt0004345	4.3	16
tt0004363	7.2	21
tt0004367	6.2	28
tt0004369	5.9	40
tt0004371	6.7	20
tt0004374	3.9	33
tt0004381	2.2	25
tt0004382	6.4	27
tt0004384	4.4	29
tt0004387	6.0	51
tt0004390	5.6	146
tt0004391	5.5	72
tt0004393	5.9	141
tt0004395	6.0	1280
tt0004398	1.4	25
tt0004399	6.4	26
tt0004403	6.7	29
tt0004408	5.5	133
tt0004413	6.3	556
tt0004415	5.5	24
tt0004426	7.0	17
tt0004442	5.1	82
tt0004457	5.4	619
tt0004465	6.3	1116
tt0004475	5.9	42
tt0004496	7.0	19
tt0004499	5.6	1030
tt0004518	5.0	1332
tt0004525	5.7	71
tt0004526	4.4	22
tt0004536	5.4	38
tt0004537	5.8	45
tt0004545	3.0	53
tt0004546	6.2	1890
tt0004555	5.9	86
tt0004558	6.3	35
tt0004562	5.2	43
tt0004571	5.7	34
tt0004573	5.6	21
tt0004593	5.9	82
tt0004600	6.8	41
tt0004630	5.8	126
tt0004633	7.6	19
tt0004635	5.7	1134
tt0004637	5.2	1112
tt0004643	5.0	24
tt0004646	5.4	31
tt0004651	6.7	27
tt0004662	5.1	46
tt0004670	5.1	1490
tt0004674	6.7	42
tt0004681	5.9	302
tt0004690	6.0	23
tt0004691	5.1	69
tt0004693	5.4	1241
tt0004696	5.4	22
tt0004707	6.2	3875
tt0004708	7.2	11
tt0004712	6.2	269
tt0004727	2.1	28
tt0004728	4.2	40
tt0004730	8.0	193
tt0004736	5.6	1549
tt0004740	5.2	36
tt0004743	5.6	214
tt0004757	6.8	25
tt0004766	5.6	286
tt0004779	7.0	13
tt0004783	5.9	31
tt0004786	5.8	17
tt0004792	6.6	31
tt0004821	8.7	10
tt0004825	6.4	380
tt0004832	5.3	63
tt0004836	5.1	131
tt0004837	6.4	33
tt0004838	5.8	222
tt0004846	5.0	40
tt0004847	4.1	33
tt0004849	6.5	111
tt0004853	7.3	23
tt0004866	4.8	28
tt0004869	4.1	33
tt0004870	5.3	108
tt0004872	6.5	308
tt0004873	6.1	931
tt0004875	5.4	13
tt0004887	4.8	59
tt0004888	5.2	70
tt0004889	5.5	54
tt0004891	6.0	18
tt0004897	4.0	28
tt0004905	5.2	56
tt0004907	6.9	42
tt0004908	5.8	32
tt0004911	5.0	16
tt0004913	5.3	17
tt0004923	6.6	15
tt0004924	5.6	15
tt0004929	5.4	30
tt0004936	6.6	2367
tt0004942	4.0	23
tt0004961	6.5	29
tt0004968	4.4	30
tt0004971	5.4	167
tt0004972	6.1	27935
tt0004974	4.6	33
tt0004979	4.5	20
tt0004991	6.5	37
tt0005003	5.5	18
tt0005005	6.4	34
tt0005026	5.7	65
tt0005034	6.6	22
tt0005040	6.6	13
tt0005041	6.6	69
tt0005044	5.8	1996
tt0005046	6.8	15
tt0005047	5.2	62
tt0005049	6.5	24
tt0005050	5.3	20
tt0005053	6.3	32
tt0005054	7.9	31
tt0005056	3.8	22
tt0005059	6.5	190
tt0005060	6.3	1165
tt0005061	4.3	53
tt0005062	4.7	25
tt0005064	5.5	21
tt0005068	5.2	48
tt0005074	6.7	2965
tt0005076	6.5	84
tt0005077	6.0	2040
tt0005078	6.5	3021
tt0005082	4.4	31
tt0005084	6.0	142
tt0005087	4.9	34
tt0005098	4.5	21
tt0005099	4.6	16
tt0005108	4.8	50
tt0005114	5.0	121
tt0005147	5.2	147
tt0005149	6.0	362
tt0005160	5.0	37
tt0005161	5.7	30
tt0005163	5.8	42
tt0005172	6.0	37
tt0005179	5.9	75
tt0005180	7.1	30
tt0005190	7.5	28
tt0005192	6.7	26
tt0005193	8.2	23
tt0005195	4.8	29
tt0005196	7.7	50
tt0005198	6.1	440
tt0005199	5.5	114
tt0005200	6.4	52
tt0005204	5.9	124
tt0005205	5.2	154
tt0005208	7.0	16
tt0005209	5.1	48
tt0005211	3.2	29
tt0005214	5.2	167
tt0005220	5.7	192
tt0005221	2.2	13
tt0005228	5.9	29
tt0005231	3.4	50
tt0005232	6.9	25
tt0005235	4.9	19
tt0005246	6.2	133
tt0005250	5.6	24
tt0005302	6.4	397
tt0005309	5.7	281
tt0005310	5.6	337
tt0005312	5.6	254
tt0005313	6.0	292
tt0005314	5.7	340
tt0005315	6.1	282
tt0005316	6.0	120
tt0005317	6.2	484
tt0005328	4.3	20
tt0005334	4.2	12
tt0005335	8.8	17
tt0005336	5.4	540
tt0005339	5.7	1148
tt0005352	5.6	26
tt0005353	6.9	49
tt0005354	5.6	190
tt0005363	7.1	26
tt0005367	7.4	17
tt0005368	5.0	23
tt0005377	5.2	25
tt0005381	5.4	107
tt0005384	6.1	35
tt0005386	6.2	25
tt0005392	7.3	22
tt0005393	5.2	94
tt0005402	6.6	286
tt0005405	5.8	24
tt0005411	1.0	24
tt0005414	6.5	356
tt0005415	3.8	11
tt0005416	4.8	30
tt0005419	7.2	15
tt0005423	6.8	16
tt0005431	6.4	24
tt0005434	5.1	20
tt0005435	4.6	28
tt0005436	5.2	144
tt0005437	5.1	67
tt0005443	5.1	94
tt0005444	5.1	117
tt0005446	6.2	49
tt0005458	7.2	23
tt0005460	5.6	81
tt0005475	4.6	111
tt0005481	4.8	19
tt0005482	5.1	35
tt0005487	6.4	15
tt0005488	6.8	18
tt0005489	6.0	2153
tt0005490	6.7	22
tt0005496	7.1	16
tt0005498	5.4	18
tt0005502	6.8	29
tt0005513	4.6	44
tt0005514	4.0	47
tt0005522	5.5	67
tt0005529	6.7	465
tt0005530	6.6	12
tt0005535	7.3	47
tt0005542	5.6	1861
tt0005545	6.6	36
tt0005547	5.7	15
tt0005551	7.0	44
tt0005553	4.0	31
tt0005554	8.1	21
tt0005556	8.3	27
tt0005557	6.6	514
tt0005561	8.0	21
tt0005562	4.4	40
tt0005565	5.4	12
tt0005566	6.1	18
tt0005571	5.9	1528
tt0005574	6.7	42
tt0005579	6.1	38
tt0005582	6.3	19
tt0005586	6.4	43
tt0005589	6.3	36
tt0005590	6.1	97
tt0005591	5.2	12
tt0005592	6.1	31
tt0005600	5.4	67
tt0005604	5.4	23
tt0005607	7.0	17
tt0005613	6.2	23
tt0005615	6.5	68
tt0005621	6.8	58
tt0005622	6.6	234
tt0005642	5.4	8
tt0005644	7.0	20
tt0005654	5.1	181
tt0005656	5.6	68
tt0005660	5.3	174
tt0005661	6.0	143
tt0005663	6.4	21
tt0005664	6.1	48
tt0005667	2.0	29
tt0005674	5.5	60
tt0005675	5.3	147
tt0005676	6.0	318
tt0005677	5.8	285
tt0005678	5.8	280
tt0005679	5.2	262
tt0005680	5.9	239
tt0005682	5.2	105
tt0005683	5.7	66
tt0005685	5.3	25
tt0005700	5.8	40
tt0005703	5.4	106
tt0005719	5.7	228
tt0005731	6.1	48
tt0005733	6.7	23
tt0005739	6.7	41
tt0005746	5.0	24
tt0005747	5.3	16
tt0005752	7.7	22
tt0005753	4.9	180
tt0005756	6.7	30
tt0005758	7.5	22
tt0005771	6.0	43
tt0005772	4.8	30
tt0005774	5.9	28
tt0005780	6.5	22
tt0005793	5.5	20
tt0005802	1.6	30
tt0005808	5.4	37
tt0005809	6.6	329
tt0005810	5.9	1991
tt0005811	6.4	17
tt0005812	6.4	2586
tt0005823	5.9	72
tt0005831	6.9	28
tt0005832	5.5	94
tt0005838	4.5	66
tt0005845	5.8	42
tt0005847	5.9	18
tt0005864	5.5	227
tt0005869	4.8	16
tt0005871	6.6	34
tt0005875	5.8	63
tt0005878	5.6	40
tt0005879	6.1	35
tt0005884	4.1	19
tt0005891	4.8	140
tt0005901	5.8	24
tt0005903	7.4	9
tt0005905	7.0	33
tt0005910	5.6	1290
tt0005915	6.7	70
tt0005916	6.8	1115
tt0005921	7.6	18
tt0005928	5.5	33
tt0005930	5.8	29
tt0005931	6.4	62
tt0005939	5.1	36
tt0005945	6.7	91
tt0005951	6.7	975
tt0005955	5.4	151
tt0005956	8.5	16
tt0005960	6.8	1546
tt0005962	5.9	55
tt0005974	6.8	31
tt0005978	4.4	32
tt0005984	6.8	20
tt0005987	5.7	27
tt0005992	6.3	38
tt0005994	8.4	16
tt0005997	5.5	26
tt0005998	5.5	34
tt0005999	4.7	30
tt0006007	7.0	20
tt0006008	5.8	47
tt0006026	5.4	82
tt0006032	6.2	1811
tt0006036	5.7	26
tt0006041	5.9	20
tt0006047	5.5	16
tt0006059	5.4	20
tt0006062	5.2	30
tt0006063	4.2	28
tt0006088	5.5	23
tt0006101	7.4	38
tt0006102	5.3	75
tt0006108	8.3	14
tt0006115	5.3	211
tt0006119	6.8	35
tt0006128	4.7	21
tt0006134	5.8	35
tt0006140	5.7	27
tt0006144	2.9	39
tt0006145	5.2	271
tt0006150	5.1	65
tt0006157	3.8	40
tt0006160	5.6	62
tt0006171	6.6	17
tt0006177	6.9	3979
tt0006182	5.6	153
tt0006190	3.8	20
tt0006201	2.4	30
tt0006202	5.0	20
tt0006204	6.6	28
tt0006206	7.3	5798
tt0006210	5.8	28
tt0006213	2.7	33
tt0006215	5.2	68
tt0006217	6.5	34
tt0006229	4.0	18
tt0006238	7.3	43
tt0006241	7.8	30
tt0006243	5.6	31
tt0006250	6.1	17
tt0006258	5.8	52
tt0006262	6.0	117
tt0006276	6.3	45
tt0006279	2.0	30
tt0006280	1.6	26
tt0006283	6.5	40
tt0006291	6.8	38
tt0006293	5.4	56
tt0006296	5.5	192
tt0006299	8.1	25
tt0006309	6.4	2075
tt0006313	6.2	1920
tt0006318	5.4	27
tt0006327	5.8	234
tt0006331	6.2	16
tt0006332	5.7	13
tt0006333	6.1	2195
tt0006339	4.9	49
tt0006343	5.0	30
tt0006345	4.7	13
tt0006349	5.9	436
tt0006350	4.6	33
tt0006354	5.3	65
tt0006357	6.0	149
tt0006358	7.5	23
tt0006359	5.9	101
tt0006363	6.2	28
tt0006371	6.2	32
tt0006373	7.8	35
tt0006375	6.0	70
tt0006385	6.5	23
tt0006386	6.3	53
tt0006397	5.8	69
tt0006399	5.6	111
tt0006402	6.3	19
tt0006405	6.6	494
tt0006407	5.0	16
tt0006409	7.3	83
tt0006413	5.4	22
tt0006414	6.9	3208
tt0006417	5.7	37
tt0006419	4.1	22
tt0006426	5.0	58
tt0006434	5.5	30
tt0006436	5.7	21
tt0006437	7.5	32
tt0006444	5.5	77
tt0006446	5.5	76
tt0006449	5.4	161
tt0006450	6.8	15
tt0006451	5.9	76
tt0006452	6.0	21
tt0006453	5.1	46
tt0006454	5.8	50
tt0006455	5.8	74
tt0006456	7.1	34
tt0006457	6.0	43
tt0006463	8.3	21
tt0006481	6.0	87
tt0006482	6.0	161
tt0006484	4.2	11
tt0006487	5.2	34
tt0006489	5.6	37
tt0006493	4.8	10
tt0006494	6.0	214
tt0006495	6.0	17
tt0006505	7.1	25
tt0006508	6.9	53
tt0006509	5.2	610
tt0006511	6.4	96
tt0006517	5.8	462
tt0006547	7.7	108
tt0006548	6.5	2610
tt0006552	5.5	33
tt0006554	6.2	30
tt0006557	6.4	35
tt0006562	5.6	218
tt0006564	5.2	85
tt0006568	6.8	72
tt0006570	6.2	24
tt0006580	5.0	19
tt0006586	7.2	16
tt0006588	6.7	19
tt0006589	6.4	202
tt0006592	5.9	84
tt0006593	4.9	92
tt0006598	6.4	18
tt0006600	3.6	31
tt0006601	5.6	35
tt0006603	6.0	16
tt0006605	6.6	29
tt0006611	5.9	19
tt0006614	6.4	334
tt0006617	6.1	287
tt0006621	5.6	54
tt0006623	5.2	12
tt0006626	7.0	15
tt0006631	6.2	23
tt0006637	7.2	23
tt0006638	6.5	21
tt0006641	5.0	19
tt0006642	6.0	11
tt0006645	4.5	25
tt0006653	6.5	33
tt0006664	5.4	110
tt0006666	5.6	44
tt0006668	6.7	518
tt0006671	5.7	21
tt0006673	3.5	30
tt0006679	4.8	42
tt0006684	6.5	3065
tt0006688	6.4	230
tt0006689	6.6	2865
tt0006692	4.6	41
tt0006698	6.8	10
tt0006699	5.4	26
tt0006703	5.8	69
tt0006706	5.9	46
tt0006707	5.4	20
tt0006713	6.2	64
tt0006714	4.9	20
tt0006715	6.6	11
tt0006716	4.0	21
tt0006726	6.0	42
tt0006730	6.1	16
tt0006731	5.9	678
tt0006736	6.6	315
tt0006745	6.4	553
tt0006751	5.7	91
tt0006753	6.6	282
tt0006761	5.9	100
tt0006764	6.4	346
tt0006766	7.6	19
tt0006770	6.0	23
tt0006773	5.9	49
tt0006780	6.7	1165
tt0006782	4.6	94
tt0006796	5.3	39
tt0006801	5.3	214
tt0006803	6.3	29
tt0006809	5.9	207
tt0006813	6.8	71
tt0006819	5.9	74
tt0006820	6.0	132
tt0006826	5.9	966
tt0006829	5.0	12
tt0006831	6.4	23
tt0006835	4.7	56
tt0006836	2.3	23
tt0006843	4.2	7
tt0006846	5.8	57
tt0006847	6.2	36
tt0006859	6.1	59
tt0006861	6.3	57
tt0006863	5.4	18
tt0006864	7.7	17709
tt0006865	6.1	60
tt0006867	6.1	48
tt0006874	6.8	23
tt0006886	7.2	1210
tt0006893	4.4	33
tt0006895	5.4	108
tt0006902	5.9	70
tt0006913	6.0	31
tt0006914	5.8	64
tt0006917	3.4	33
tt0006918	5.7	18
tt0006932	6.4	67
tt0006942	7.7	26
tt0006943	5.9	49
tt0006952	5.0	59
tt0006963	4.4	86
tt0006978	5.2	374
tt0006991	3.7	40
tt0006995	6.4	40
tt0006997	6.2	147
tt0007000	8.0	19
tt0007003	5.6	101
tt0007005	4.6	31
tt0007009	5.1	22
tt0007012	4.4	33
tt0007019	4.4	12
tt0007021	8.6	45
tt0007023	5.3	31
tt0007031	6.0	119
tt0007034	7.4	42
tt0007038	6.8	33
tt0007042	4.6	20
tt0007047	6.3	667
tt0007049	6.4	75
tt0007057	5.8	10
tt0007061	4.5	23
tt0007070	5.1	12
tt0007075	5.0	10
tt0007094	8.4	37
tt0007098	6.3	127
tt0007100	7.8	38
tt0007107	5.6	41
tt0007108	6.7	1072
tt0007110	6.7	20
tt0007111	6.0	31
tt0007116	6.1	26
tt0007117	5.2	26
tt0007118	7.9	46
tt0007120	7.0	37
tt0007136	6.3	83
tt0007142	7.2	38
tt0007145	7.0	3802
tt0007146	6.0	24
tt0007151	7.4	74
tt0007160	7.3	24
tt0007162	7.0	3937
tt0007165	6.4	18
tt0007167	5.1	32
tt0007177	4.4	148
tt0007183	6.6	917
tt0007184	4.9	32
tt0007188	6.2	52
tt0007194	6.4	2120
tt0007197	4.2	37
tt0007201	8.1	22
tt0007202	6.1	99
tt0007204	7.2	16
tt0007205	9.0	15
tt0007208	5.8	137
tt0007220	4.4	21
tt0007229	5.4	28
tt0007232	6.2	10
tt0007240	6.5	51
tt0007246	3.6	22
tt0007248	7.1	29
tt0007250	6.3	12
tt0007254	9.0	17
tt0007255	5.1	29
tt0007257	5.3	631
tt0007259	4.8	17
tt0007260	6.3	241
tt0007263	4.8	52
tt0007264	7.0	4580
tt0007271	7.2	24
tt0007272	7.6	33
tt0007278	6.3	45
tt0007279	5.3	49
tt0007297	5.3	35
tt0007308	5.5	32
tt0007309	5.6	339
tt0007311	6.3	16
tt0007313	5.0	24
tt0007317	5.6	23
tt0007325	4.9	25
tt0007326	7.0	21
tt0007338	6.2	534
tt0007339	6.8	21
tt0007340	6.9	886
tt0007353	5.2	32
tt0007361	6.3	503
tt0007362	5.2	30
tt0007367	5.8	573
tt0007368	6.3	125
tt0007375	2.9	49
tt0007380	8.2	15
tt0007407	5.9	22
tt0007410	4.2	43
tt0007413	5.7	106
tt0007417	6.8	20
tt0007418	6.0	18
tt0007422	5.8	46
tt0007433	6.7	580
tt0007439	5.5	227
tt0007453	7.6	62
tt0007454	5.8	50
tt0007459	6.6	151
tt0007462	6.4	28
tt0007464	5.6	37
tt0007473	6.1	43
tt0007476	5.1	1278
tt0007486	7.0	20
tt0007491	5.7	17
tt0007498	6.5	28
tt0007505	5.3	15
tt0007506	5.8	22
tt0007507	6.8	3399
tt0007514	6.2	22
tt0007516	5.4	19
tt0007518	5.7	24
tt0007519	5.0	9
tt0007522	5.7	221
tt0007524	6.6	22
tt0007530	6.8	229
tt0007534	5.1	18
tt0007539	6.0	31
tt0007547	7.6	13
tt0007558	6.2	927
tt0007567	5.4	212
tt0007590	6.1	70
tt0007610	5.8	383
tt0007613	7.3	4824
tt0007614	6.8	31
tt0007617	5.3	155
tt0007618	6.5	21
tt0007620	5.3	54
tt0007623	6.8	19
tt0007624	5.7	200
tt0007626	5.1	17
tt0007645	7.0	27
tt0007647	5.9	27
tt0007664	6.7	19
tt0007669	5.5	45
tt0007673	5.3	25
tt0007678	6.6	18
tt0007679	5.5	23
tt0007684	5.6	25
tt0007686	6.4	329
tt0007690	5.7	22
tt0007697	4.6	20
tt0007698	5.2	91
tt0007699	5.2	58
tt0007702	6.7	37
tt0007709	5.4	185
tt0007711	7.1	82
tt0007712	5.8	14
tt0007713	5.9	13
tt0007715	5.8	75
tt0007718	5.8	66
tt0007720	6.0	181
tt0007725	5.1	37
tt0007726	5.7	40
tt0007728	5.7	72
tt0007730	6.0	78
tt0007733	5.0	16
tt0007744	4.8	23
tt0007755	6.1	752
tt0007756	5.7	17
tt0007761	6.3	2041
tt0007762	4.9	16
tt0007764	6.1	420
tt0007765	4.0	29
tt0007769	7.0	27
tt0007774	5.4	19
tt0007778	6.1	48
tt0007791	4.6	38
tt0007794	5.4	17
tt0007795	7.0	84
tt0007801	6.6	419
tt0007802	5.9	227
tt0007809	5.3	77
tt0007811	5.3	28
tt0007812	5.6	50
tt0007814	6.2	26
tt0007817	7.0	13
tt0007819	6.3	2037
tt0007820	4.7	21
tt0007825	7.0	63
tt0007826	5.4	15
tt0007828	6.1	18
